TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-mimas,10255,RoboDux,1,10,220,115,5,WC,
1617velv-mimas,6079,Bionic Broncos,2,10,140,115,5,FC,
1617velv-mimas,8646,Team KAOS,3,10,110,80,5,W1,
1617velv-mimas,7085,F.L.A.G. Fight Like a Girl,4,8,167,80,5,SC,
1617velv-mimas,7047,Mechanical Monkeys,5,8,155,65,5,F1,
1617velv-mimas,11244,Fierce Avengers,6,8,138,110,5,,
1617velv-mimas,10645,Hornet Hackers,7,8,100,65,5,SC,
1617velv-mimas,5663,Twisted Devils Red,8,8,67,35,5,S1,
1617velv-mimas,5980,Titanium Tech Vikes,9,6,190,80,5,S2,
1617velv-mimas,9070,Techno Warriors,10,6,186,75,5,S2,
1617velv-mimas,7360,The Screwdrivers,11,6,140,45,5,,
1617velv-mimas,10538,Team KILT,12,6,135,90,5,W2,
1617velv-mimas,7479,Techno Hawks - Red Team,13,6,112,105,5,,
1617velv-mimas,7792,Nindroids,14,6,110,95,5,,
1617velv-mimas,10552,Concord Bot,15,6,106,50,5,,
1617velv-mimas,11617,Chelsea Glitch,16,6,80,35,5,,
1617velv-mimas,8613,Password,17,6,75,65,5,,
1617velv-mimas,7688,Clarkston Crew,18,4,135,55,5,,
1617velv-mimas,7445,Techno Hawks - Black Team,19,4,127,71,5,,
1617velv-mimas,10315,Tech Hawks,20,4,117,50,5,,
1617velv-mimas,11637,Grease Wolves,21,4,115,65,5,,
1617velv-mimas,9297,Droid Technicians (Blue),22,4,107,77,5,,
1617velv-mimas,8734,Actuators,23,4,105,80,5,F2,
1617velv-mimas,6359,Bruin Bots,24,4,100,90,5,,
1617velv-mimas,11729,Chelsea Crash,25,4,92,60,5,,
1617velv-mimas,12362,Droid Technicians (Red),26,4,72,40,5,,
1617velv-mimas,10644,CyBugs,27,2,195,90,5,,
1617velv-mimas,7668,Trojanbots,28,2,155,80,5,,
1617velv-mimas,10297,to be determined,29,2,155,65,5,,
1617velv-mimas,6811,Hardcore Hard Drives,30,2,120,55,5,,
1617velv-mimas,11618,Chelsea Gremlins,31,2,107,55,5,,
1617velv-mimas,8027,Twisted Devils Blue,32,2,99,40,5,,
1617velv-mimas,11129,RoboTitans,33,2,80,60,5,,
1617velv-mimas,6283,Platinum Tech Vikes,34,0,205,75,5,S1,
1617velv-mimas,11713,Southwest Community Campus GR,35,0,120,35,5,,
