TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-migl,11691,Scripps Dragons,1,10,300,110,5,WC,
1617velv-migl,6294,Bionic Bots,2,10,200,135,5,FC,
1617velv-migl,10309,TechnoHuskies,3,10,176,115,5,SC,
1617velv-migl,8533,CSPA Miners,4,8,281,125,5,SC,
1617velv-migl,5957,Sonic Eagles,5,8,254,135,5,F1,
1617velv-migl,10653,SASA DRAGATRONS,6,8,178,120,5,S2,
1617velv-migl,10484,Cyber Knights,7,8,103,80,5,,
1617velv-migl,11933,Lock Jaw,8,8,92,63,5,,
1617velv-migl,10180,Stein,9,8,75,130,5,,
1617velv-migl,8593,No Limits,10,6,262,125,5,S1,
1617velv-migl,9931,Maelstrom,11,6,224,100,5,F2,
1617velv-migl,5290,Steel Eagles,12,6,212,115,5,W1,
1617velv-migl,8240,RoboHawks,13,6,163,55,5,,
1617velv-migl,8239,Vicious Vassar Vulcans,14,6,123,72,5,,
1617velv-migl,10601,Calvary Baptist Academy,15,6,92,80,5,,
1617velv-migl,10779,Short Circuit Spartans,16,6,83,80,5,,
1617velv-migl,11767,Meridian Jr. Mustangs,17,4,198,70,5,,
1617velv-migl,8369,Tigers Robotics,18,4,188,95,5,S2,
1617velv-migl,10202,Reese Rockets Middle School Robotics,19,4,170,100,5,,
1617velv-migl,11244,Fierce Avengers,20,4,157,119,5,,
1617velv-migl,12184,RoboCreek,21,4,120,50,5,,
1617velv-migl,10297,to be determined,22,4,112,41,5,,
1617velv-migl,10805,MicroCreek,23,4,111,92,5,,
1617velv-migl,11932,Tech Dogs,24,4,63,119,5,,
1617velv-migl,10757,Bluewaves,25,4,51,75,5,,
1617velv-migl,9020,iCreek,26,4,23,90,5,,
1617velv-migl,9720,Whittemore-Prescott Jr. Robocards,27,2,210,80,5,,
1617velv-migl,5386,Fabricators,28,2,184,60,5,,
1617velv-migl,10844,Wildbots,29,2,125,95,5,,
1617velv-migl,10438,Ein,30,2,117,47,5,,
1617velv-migl,10699,Purple Robotics Dragons,31,2,113,106,5,,
1617velv-migl,6134,Black Frogs,32,2,106,45,5,W2,
1617velv-migl,10615,Jefferson CyDogs,33,2,68,43,5,S1,
1617velv-migl,10698,WMS Warriors,34,0,80,30,5,,
1617velv-migl,10713,White Pine RoboHawks,35,0,75,45,5,,
