TournamentMatchCode,Div,MType,MNum,Red1,Red2,Red3,Blue1,Blue2,Blue3,R1DQ,R2DQ,R3DQ,R1YC,R2YC,R3YC,B1DQ,B2DQ,B3DQ,B1YC,B2YC,B3YC,R1Sur,R2Sur,R3Sur,B1Sur,B2Sur,B3Sur,Saved,RABeac,RACap,RACent,RACorn,RA0Pk,RA1Pk,BTBeac,BTCent,BTCorn,RECap,RPMin,RPMaj,RPMinRx,RPMajRx,BABeac,BACap,BACent,BACorn,BA0Pk,BA1Pk,BTBeac,BTCent,BTCorn,BECap,BPMin,BPMaj,BPMinRx,BPMajRx,
1617velv-mi-no-Q-1,1,1,1,11176,11013,0,11305,11726,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,3,0,0,0,0,0,0,0,0,true,0,0,0,0,1,0,4,0,0,0,0,0,
1617velv-mi-no-Q-2,1,1,2,11432,11340,0,6225,6294,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,2,1,0,0,0,0,0,0,0,true,1,0,1,3,1,0,0,0,0,0,0,0,
1617velv-mi-no-Q-3,1,1,3,11632,11668,0,6155,9028,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,1,0,0,0,1,0,0,0,0,0,0,0,2,true,0,0,0,0,3,0,1,1,0,0,0,0,
1617velv-mi-no-Q-4,1,1,4,11276,10210,0,11735,11749,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,1,0,1,0,1,0,0,0,1,0,0,true,0,0,1,0,2,0,1,2,1,0,0,0,
1617velv-mi-no-Q-5,1,1,5,7255,10108,0,8753,11254,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,1,0,1,0,0,0,0,0,0,0,0,true,0,0,0,0,3,0,0,0,0,0,0,0,
1617velv-mi-no-Q-6,1,1,6,10477,11679,0,9933,8492,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,2,0,2,0,3,1,0,0,0,0,1,0,0,true,1,0,1,0,1,0,0,0,1,0,0,0,
1617velv-mi-no-Q-7,1,1,7,10280,10474,0,11870,11438,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,1,0,3,0,1,2,0,0,0,0,0,0,0,false,0,0,0,0,3,0,0,2,0,0,0,0,
1617velv-mi-no-Q-8,1,1,8,9908,8487,0,8603,8376,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,1,true,0,0,1,0,4,5,0,3,1,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,1,0,
1617velv-mi-no-Q-9,1,1,9,8377,11632,0,10812,11276,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,1,0,0,0,0,0,0,0,0,0,0,true,0,0,1,0,2,0,0,0,0,0,0,0,
1617velv-mi-no-Q-10,1,1,10,11668,11340,0,10210,11013,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,1,0,2,1,0,0,0,0,0,0,0,false,0,0,0,0,1,0,0,0,0,0,0,0,
1617velv-mi-no-Q-11,1,1,11,11432,10280,0,8753,11679,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,2,0,2,0,0,0,0,0,0,true,0,0,1,0,2,2,0,0,0,0,0,0,
1617velv-mi-no-Q-12,1,1,12,9908,11176,0,10477,10108,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,1,true,0,0,1,0,2,4,0,0,1,0,0,0,1,true,2,0,4,0,2,0,0,0,0,0,1,0,
1617velv-mi-no-Q-13,1,1,13,11305,11870,0,9933,10812,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,1,4,0,5,2,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,
1617velv-mi-no-Q-14,1,1,14,9028,8377,0,11726,7255,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,1,0,0,0,0,0,0,0,0,false,0,0,0,0,3,0,0,0,0,0,0,0,
1617velv-mi-no-Q-15,1,1,15,6294,8492,0,11438,8603,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,1,0,3,0,1,0,0,0,0,0,0,0,0,false,0,0,0,0,3,0,0,0,0,0,0,0,
1617velv-mi-no-Q-16,1,1,16,11735,11254,0,6155,8487,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,2,1,0,3,0,0,0,0,1,true,0,0,1,0,2,0,1,3,0,0,0,0,
1617velv-mi-no-Q-17,1,1,17,10474,11749,0,8376,6225,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,2,0,0,0,1,2,0,0,0,0,0,0,0,true,0,0,0,0,2,0,0,0,0,0,0,0,
1617velv-mi-no-Q-18,1,1,18,10812,8753,0,11340,9908,0,0,0,0,false,false,false,0,0,0,false,false,false,1,0,0,1,0,0,1,0,false,0,0,0,0,0,0,0,0,0,0,2,0,0,false,0,0,0,0,3,3,0,0,2,0,0,0,
1617velv-mi-no-Q-19,1,1,19,11870,11276,0,10108,11432,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,1,0,0,2,0,0,0,0,0,true,0,0,0,0,3,0,1,0,0,0,0,0,
1617velv-mi-no-Q-20,1,1,20,8603,11632,0,11176,10280,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,1,0,2,0,0,0,1,0,0,0,0,false,0,0,0,0,2,0,0,0,0,0,1,0,
1617velv-mi-no-Q-21,1,1,21,6294,11726,0,11749,11254,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,1,0,1,0,1,1,0,0,0,0,0,0,0,true,0,0,1,0,3,0,0,0,0,0,0,0,
1617velv-mi-no-Q-22,1,1,22,8487,10477,0,9028,10210,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,2,0,0,0,4,0,0,1,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,
1617velv-mi-no-Q-23,1,1,23,6155,8377,0,11013,11438,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,2,true,0,0,1,0,2,0,4,0,0,0,0,0,0,false,0,0,0,0,2,0,0,0,0,0,0,0,
1617velv-mi-no-Q-24,1,1,24,8376,11679,0,11305,11668,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,1,0,0,2,0,0,0,0,0,0,0,true,0,0,0,0,4,0,2,0,0,0,0,0,
1617velv-mi-no-Q-25,1,1,25,8492,11735,0,10474,7255,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,1,0,1,0,0,0,0,0,0,0,0,false,1,0,0,0,3,0,0,0,0,0,0,0,
1617velv-mi-no-Q-26,1,1,26,6225,10108,0,9933,8603,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,1,0,2,0,0,0,0,0,1,0,0,true,0,0,0,0,2,0,0,0,1,0,0,0,
1617velv-mi-no-Q-27,1,1,27,10477,11013,0,11276,8753,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,1,true,2,0,2,0,2,0,0,0,0,0,0,0,0,true,0,0,0,0,2,0,0,0,0,0,0,0,
1617velv-mi-no-Q-28,1,1,28,11438,11668,0,11749,10812,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,0,0,2,2,0,0,0,0,0,0,0,true,0,0,0,0,1,0,2,0,0,0,0,0,
1617velv-mi-no-Q-29,1,1,29,7255,11870,0,11679,11340,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,0,0,1,0,4,0,0,2,0,0,0,0,0,false,1,0,0,0,0,1,0,0,0,0,0,0,
1617velv-mi-no-Q-30,1,1,30,11432,11305,0,8487,11632,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,0,0,3,0,3,0,0,0,0,0,0,false,0,0,0,0,1,0,0,0,0,0,0,0,
1617velv-mi-no-Q-31,1,1,31,10280,6225,0,11254,8377,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,1,0,2,0,0,0,1,0,0,0,0,true,0,0,1,0,2,0,0,0,0,0,1,0,
1617velv-mi-no-Q-32,1,1,32,11726,10210,0,8492,9908,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,1,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,1,0,1,0,4,3,0,0,0,0,0,0,
1617velv-mi-no-Q-33,1,1,33,6294,8376,0,9028,11735,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,false,1,0,1,0,4,0,0,0,0,1,0,0,0,false,0,0,0,0,0,0,0,2,0,0,0,1,
1617velv-mi-no-Q-34,1,1,34,11176,9933,0,6155,10474,0,0,0,0,false,false,false,0,0,0,false,false,false,0,0,0,0,0,0,1,0,true,0,0,1,0,2,0,0,1,0,0,0,0,1,true,1,0,1,0,2,3,0,0,0,0,0,0,
