TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,BTot,
1617velv-miho-Q-1,Q-1,30-105 B,11705,11360,0,11618,8688,0,30,105,
1617velv-miho-Q-2,Q-2,10-40 B,11367,6225,0,10803,8593,0,10,40,
1617velv-miho-Q-3,Q-3,135-47 R,8533,5290,0,11356,11305,0,135,47,
1617velv-miho-Q-4,Q-4,60-15 R,7693,10016,0,7140,11617,0,60,15,
1617velv-miho-Q-5,Q-5,35-30 R,11637,7688,0,10019,11729,0,35,30,
1617velv-miho-Q-6,Q-6,180-10 R,5957,10538,0,10614,7031,0,180,10,
1617velv-miho-Q-7,Q-7,35-55 B,8531,11739,0,8646,10546,0,35,55,
1617velv-miho-Q-8,Q-8,21-45 B,7643,10805,0,11129,9020,0,21,45,
1617velv-miho-Q-9,Q-9,30-65 B,11193,10545,0,11691,10812,0,30,65,
1617velv-miho-Q-10,Q-10,110-240 B,7140,8688,0,8533,10019,0,110,240,
1617velv-miho-Q-11,Q-11,45-105 B,11637,11618,0,10803,5290,0,45,105,
1617velv-miho-Q-12,Q-12,90-35 R,7688,10538,0,8531,7693,0,90,35,
1617velv-miho-Q-13,Q-13,60-55 R,10016,9020,0,11705,5957,0,60,55,
1617velv-miho-Q-14,Q-14,70-35 R,10614,11691,0,8646,6225,0,70,35,
1617velv-miho-Q-15,Q-15,22-50 B,10805,10812,0,11360,8593,0,22,50,
1617velv-miho-Q-16,Q-16,20-85 B,11617,7031,0,7643,11367,0,20,85,
1617velv-miho-Q-17,Q-17,25-50 B,10545,11129,0,11356,10546,0,25,50,
1617velv-miho-Q-18,Q-18,5-100 B,11729,11305,0,11739,11193,0,5,100,
1617velv-miho-Q-19,Q-19,110-115 B,8688,9020,0,8531,10614,0,110,115,
1617velv-miho-Q-20,Q-20,70-46 R,8533,11705,0,10812,7688,0,70,46,
1617velv-miho-Q-21,Q-21,80-135 B,8646,11367,0,7140,5290,0,80,135,
1617velv-miho-Q-22,Q-22,32-80 B,7031,10805,0,11691,10019,0,32,80,
1617velv-miho-Q-23,Q-23,20-165 B,11618,10545,0,11739,10538,0,20,165,
1617velv-miho-Q-24,Q-24,72-175 B,11360,11305,0,7693,6225,0,72,175,
1617velv-miho-Q-25,Q-25,95-80 R,11617,8593,0,11129,11193,0,95,80,
1617velv-miho-Q-26,Q-26,20-40 B,11356,10016,0,11729,10803,0,20,40,
1617velv-miho-Q-27,Q-27,35-120 B,7643,10546,0,11637,5957,0,35,120,
1617velv-miho-Q-28,Q-28,65-90 B,11691,7688,0,8688,11739,0,65,90,
1617velv-miho-Q-29,Q-29,70-35 R,10019,10538,0,9020,8646,0,70,35,
1617velv-miho-Q-30,Q-30,155-20 R,8593,8533,0,10545,7031,0,155,20,
1617velv-miho-Q-31,Q-31,80-85 B,10614,11360,0,11193,11367,0,80,85,
1617velv-miho-Q-32,Q-32,85-50 R,10803,7693,0,10812,7643,0,85,50,
1617velv-miho-Q-33,Q-33,25-50 B,6225,11356,0,11637,7140,0,25,50,
1617velv-miho-Q-34,Q-34,40-20 R,11729,5957,0,11618,11617,0,40,20,
1617velv-miho-Q-35,Q-35,21-61 B,10546,11305,0,10016,10805,0,21,61,
1617velv-miho-Q-36,Q-36,40-75 B,8531,11129,0,11705,5290,0,40,75,
1617velv-miho-Q-37,Q-37,35-110 B,10019,11739,0,8593,7693,0,35,110,
1617velv-miho-Q-38,Q-38,60-130 B,11691,11367,0,10538,8533,0,60,130,
1617velv-miho-Q-39,Q-39,85-5 R,8646,11193,0,7031,11356,0,85,5,
1617velv-miho-Q-40,Q-40,25-30 B,7140,10812,0,10546,11618,0,25,30,
1617velv-miho-Q-41,Q-41,40-33 R,8531,6225,0,10805,11729,0,40,33,
1617velv-miho-Q-42,Q-42,85-30 R,5290,11360,0,9020,11617,0,85,30,
1617velv-miho-Q-43,Q-43,136-55 R,10803,5957,0,7688,11129,0,136,55,
1617velv-miho-Q-44,Q-44,25-71 B,7643,11705,0,11305,10614,0,25,71,
1617velv-miho-Q-45,Q-45,65-105 B,10545,8688,0,10016,11637,0,65,105,
1617velv-miho-SF-1-1,SF-1-1,185-26 R,8533,5290,11691,10803,11129,7688,185,26,
1617velv-miho-SF-1-2,SF-1-2,195-10 R,8533,5290,11691,10803,11129,7688,195,10,
1617velv-miho-SF-2-1,SF-2-1,185-150 R,8593,7693,10016,10538,5957,8646,185,150,
1617velv-miho-SF-2-2,SF-2-2,140-105 R,8593,7693,10016,10538,5957,8646,140,105,
1617velv-miho-F-1,F-1,170-190 B,8533,5290,11691,8593,7693,10016,170,190,
1617velv-miho-F-2,F-2,210-60 R,8533,5290,11691,8593,7693,10016,210,60,
1617velv-miho-F-3,F-3,185-225 B,8533,5290,11691,8593,7693,10016,185,225,
