TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1516resq-idcmp-Q-1,Q-1,60-91 B,10508,2997,0,10549,9897,0,60,0,0,50,0,10,91,0,0,31,0,60,
1516resq-idcmp-Q-2,Q-2,15-150 B,6088,8444,0,724,8441,0,15,0,0,15,0,0,150,0,0,150,0,0,
1516resq-idcmp-Q-3,Q-3,10-56 B,9970,54,0,8445,5025,0,10,0,0,10,0,0,56,5,0,41,0,10,
1516resq-idcmp-Q-4,Q-4,35-54 B,8443,6844,0,7057,10494,0,35,0,0,35,0,0,54,5,0,49,0,0,
1516resq-idcmp-Q-5,Q-5,170-60 R,3805,6932,0,8716,10987,0,170,15,0,155,0,0,60,0,0,50,0,10,
1516resq-idcmp-Q-6,Q-6,131-49 R,9857,5053,0,10115,6881,0,131,5,0,86,0,40,49,0,0,49,0,0,
1516resq-idcmp-Q-7,Q-7,76-158 B,10665,3525,0,5076,5024,0,76,5,0,51,0,20,158,25,0,133,0,0,
1516resq-idcmp-Q-8,Q-8,272-33 R,8725,5025,0,2879,10535,0,272,5,0,67,160,40,33,0,0,33,0,0,
1516resq-idcmp-Q-9,Q-9,29-57 B,8716,9970,0,5053,6088,0,29,0,0,19,0,10,57,0,0,17,0,40,
1516resq-idcmp-Q-10,Q-10,51-151 B,6881,9897,0,724,10665,0,51,0,0,51,0,0,151,15,0,126,0,10,
1516resq-idcmp-Q-11,Q-11,36-221 B,10115,6844,0,8445,3525,0,36,0,0,16,0,20,221,5,0,96,80,40,
1516resq-idcmp-Q-12,Q-12,109-150 B,2997,7057,0,5076,6932,0,109,0,0,109,0,0,150,5,0,65,80,0,
1516resq-idcmp-Q-13,Q-13,96-129 B,8441,54,0,9857,10987,0,96,0,0,36,0,60,129,15,0,104,0,10,
1516resq-idcmp-Q-14,Q-14,69-156 B,10508,10494,0,8444,8725,0,69,0,0,69,0,0,156,5,0,51,80,20,
1516resq-idcmp-Q-15,Q-15,35-5 R,5024,10549,0,2879,8443,0,35,25,0,10,0,0,5,5,0,0,0,0,
1516resq-idcmp-Q-16,Q-16,144-117 R,10535,3525,0,3805,5053,0,144,0,0,64,80,0,117,25,0,92,0,0,
1516resq-idcmp-Q-17,Q-17,98-63 R,6088,10987,0,7057,10508,0,98,0,0,18,0,80,63,10,0,53,0,0,
1516resq-idcmp-Q-18,Q-18,169-30 R,8445,724,0,5024,2997,0,169,5,0,164,0,0,30,5,0,25,0,0,
1516resq-idcmp-Q-19,Q-19,157-37 R,6932,10549,0,9857,9970,0,157,0,0,77,80,0,37,5,0,32,0,0,
1516resq-idcmp-Q-20,Q-20,53-76 B,3805,8444,0,5025,6881,0,53,0,0,53,0,0,76,5,0,71,0,0,
1516resq-idcmp-Q-21,Q-21,35-175 B,10115,8443,0,8725,9897,0,35,0,0,35,0,0,175,5,0,90,80,0,
