TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-idcmp,8725,Viking Robots,1,10,487,272,5,WC,
1516resq-idcmp,5025,Flyers,2,10,371,293,5,FC,
1516resq-idcmp,724,RedNek Robotics Wun,3,10,341,293,5,W1,
1516resq-idcmp,6932,Animosus,4,8,420,178,5,SC,
1516resq-idcmp,5076,CyberStorm,5,8,378,211,5,F1,
1516resq-idcmp,10549,Fox Fire,6,8,132,157,5,SC,
1516resq-idcmp,8445,STEM 93,7,8,85,221,5,S2,
1516resq-idcmp,9857,SPIRAL,8,6,353,172,5,S1,
1516resq-idcmp,5024,Central Pigeon Intelligence (CPI),9,6,328,228,5,,
1516resq-idcmp,3805,Atomic Robotics,10,6,285,272,5,S2,
1516resq-idcmp,7057,Delete*.* (Delete Star Dot Star),11,6,281,109,5,,
1516resq-idcmp,6088,I-Bots,12,6,260,250,5,S1,
1516resq-idcmp,10535,Dietrich Robotics,13,6,250,144,5,,
1516resq-idcmp,6881,Quantum Wave,14,6,239,113,5,,
1516resq-idcmp,9897,Post Falls High School,15,6,194,272,5,,
1516resq-idcmp,3525,Cyberdyne Systems,16,4,429,221,5,W2,
1516resq-idcmp,5053,Clearwater Atomic Robotic Technicians #2,17,4,377,177,5,,
1516resq-idcmp,8441,Total Reboot,18,4,299,178,5,,
1516resq-idcmp,2997,Beauty Bot and the Beasts,19,4,270,109,5,,
1516resq-idcmp,10987,Challenjour Smurfs,20,4,202,129,5,,
1516resq-idcmp,10665,Horsepower,21,4,183,151,5,,
1516resq-idcmp,2879,T3CH 5QU@D,22,4,159,219,5,,
1516resq-idcmp,54,Gr3y Matt3r,23,4,137,96,5,,
1516resq-idcmp,10508,Canyon,24,2,326,134,5,,
1516resq-idcmp,8444,STEM 92,25,2,237,156,5,,
1516resq-idcmp,10115,Artificial Intelligence,26,2,225,98,5,F2,
1516resq-idcmp,10494,роботы,27,2,181,69,5,,
1516resq-idcmp,9970,Stellar Pixels,28,2,175,68,5,,
1516resq-idcmp,6844,Wolves,29,2,145,211,5,,
1516resq-idcmp,8716,Techaholix,30,0,285,98,5,,
1516resq-idcmp,8443,STEM 91,31,0,143,46,5,,
