TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-macmp,8681,A Few Loose Screws,1,10,632,320,5,FC,
1516resq-macmp,6055,GearTicks,2,10,388,315,5,WC,
1516resq-macmp,2875,MightyBots,3,10,315,359,5,SC,
1516resq-macmp,8379,The Parity Bits,4,8,641,374,5,SC,
1516resq-macmp,4029,2 Bits and a Byte,5,8,635,374,5,W1,
1516resq-macmp,7237,Avengineers,6,8,575,270,5,F2,
1516resq-macmp,8644,The Brainstormers,7,8,414,359,5,F1,
1516resq-macmp,4096,"T-10 (""T minus Ten"")",8,8,309,192,5,,
1516resq-macmp,4408,Robots in Plaid,9,6,513,207,5,,
1516resq-macmp,8532,Falcons,10,6,462,196,5,,
1516resq-macmp,9006,Cougars,11,6,408,181,5,S2,
1516resq-macmp,10472,New Bedford Harpooners,12,6,329,184,5,,
1516resq-macmp,3085,Higgs Bots,13,6,328,180,5,,
1516resq-macmp,3737,Hank's Tanks,14,6,317,196,5,S2,
1516resq-macmp,9797,Eagle Empire,15,6,291,283,5,,
1516resq-macmp,9181,MasterMinds,16,4,648,211,5,S1,
1516resq-macmp,9867,Evolution,17,4,524,176,5,,
1516resq-macmp,6040,Canton Robodogs,18,4,465,229,5,W2,
1516resq-macmp,10251,36 Cents,19,4,456,243,5,,
1516resq-macmp,4319,Halestorm,20,4,402,253,5,S1,
1516resq-macmp,5436,Aluminum Cobblers,21,4,352,318,5,,
1516resq-macmp,8470,Team Technado,22,4,294,151,5,,
1516resq-macmp,8888,Infinity Factor,23,4,253,145,5,,
1516resq-macmp,1,Team Unlimited,24,2,472,211,5,,
1516resq-macmp,8227,Enginuity,25,2,457,138,5,,
1516resq-macmp,7245,Big Green,26,2,445,252,5,,
1516resq-macmp,6032,Rosie's Riveters,27,2,375,233,5,,
1516resq-macmp,3972,Falcon Engineering and Robots,28,2,316,141,5,,
1516resq-macmp,10741,Big White,29,2,301,150,5,,
1516resq-macmp,4466,Robots and Brain Bots Inc.,30,2,213,76,5,,
1516resq-macmp,10912,Blue Bot Group,31,2,157,217,5,,
1516resq-macmp,4410,ARC Lightning,32,0,309,153,5,,
