TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-macmplma,8681,A Few Loose Screws,1,10,457,210,5,S1,
1516resq-macmplma,6055,GearTicks,2,8,492,275,5,WC,
1516resq-macmplma,1,Team Unlimited,3,8,365,152,5,F1,
1516resq-macmplma,8254,Spartans,4,8,186,222,5,,
1516resq-macmplma,9596,Vulcan Robotics,5,7,241,210,5,,
1516resq-macmplma,6040,Canton Robodogs,6,6,557,222,5,FC,
1516resq-macmplma,3938,Acton Robotics Team,7,6,352,249,5,,
1516resq-macmplma,8644,The Brainstormers,8,6,242,275,5,W1,
1516resq-macmplma,7571,Alumineers,9,4,360,144,5,SC,
1516resq-macmplma,4319,Halestorm,10,4,307,175,5,,
1516resq-macmplma,839,MIGHTY Mechanics,11,4,288,187,5,,
1516resq-macmplma,6770,Canalmen,12,4,260,189,5,,
1516resq-macmplma,8532,Falcons,13,4,255,126,5,SC,
1516resq-macmplma,6431,R.A.W. - The Rebel Alliance of Walpole,14,3,405,182,5,,
1516resq-macmplma,8144,Robotic Panthers,15,3,204,171,5,,
1516resq-macmplma,10278,SB Raiders,16,2,176,67,5,S1,
1516resq-macmplma,6430,Digital Revolution,17,2,105,66,5,,
1516resq-macmplma,9954,Botboro,18,1,272,115,5,,
