TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1516resq-macmplan,4029,2 Bits and a Byte,1,10,448,344,5,WC,1.00,201.5,172.8,204.9,174.9,13.9,11.1,0.0,0.0,159.6,135.8,31.7,28.1,-3.7,-2.3,0.3,0.1,
1516resq-macmplan,5436,Aluminum Cobblers,2,10,354,263,5,SC,1.00,77.8,77.3,74.0,74.3,0.0,0.8,0.0,0.0,48.3,48.8,24.3,23.8,5.2,3.8,-1.3,-0.9,
1516resq-macmplan,8379,The Parity Bits,3,8,574,205,5,FC,0.80,115.5,103.8,110.3,99.4,6.3,5.3,0.0,0.0,95.8,83.7,13.6,14.9,-0.2,-0.2,5.4,4.5,
1516resq-macmplan,4466,Robots and Brain Bots Inc.,4,8,417,344,5,W1,0.80,109.3,105.0,108.0,103.6,-2.4,-0.9,0.0,0.0,53.9,55.6,54.1,47.3,3.7,2.9,-2.4,-1.6,
1516resq-macmplan,6308,Hutzbots,5,8,264,188,5,SC,0.80,56.6,56.3,54.8,54.4,1.3,1.2,0.0,0.0,10.8,15.8,46.7,40.7,-2.1,-1.4,4.0,3.2,
1516resq-macmplan,3737,Hank's Tanks,6,6,410,147,5,S1,0.60,73.5,67.0,75.9,68.6,4.9,4.8,0.0,0.0,66.2,60.3,3.0,2.3,-0.6,-0.4,-1.8,-1.2,
1516resq-macmplan,2875,MightyBots,7,6,317,213,5,F1,0.60,70.6,62.8,68.6,60.8,0.2,0.2,0.0,0.0,26.9,25.5,45.4,38.2,-1.9,-1.2,3.9,3.2,
1516resq-macmplan,8389,{default} robotics,8,6,165,129,5,,0.60,9.2,16.3,11.5,17.8,-0.9,0.2,0.0,0.0,6.4,13.3,4.4,3.2,-0.6,-0.5,-1.7,-1.2,
1516resq-macmplan,8664,@ND Robotics,9,6,100,80,5,,0.60,-3.8,3.2,-6.3,0.8,-0.4,-0.1,0.0,0.0,8.7,10.5,-15.1,-10.0,3.1,2.7,-0.6,-0.4,
1516resq-macmplan,7297,LiMITless,10,4,391,247,5,,0.40,29.9,39.0,21.1,32.1,-0.5,0.3,0.0,0.0,38.4,40.7,-12.6,-5.4,4.5,3.4,4.3,3.5,
1516resq-macmplan,9006,Cougars,11,4,323,186,5,S1,0.40,54.5,54.2,54.0,53.9,10.9,8.9,0.0,0.0,36.5,34.7,7.9,11.0,-0.8,-0.5,1.2,0.7,
1516resq-macmplan,6032,Rosie's Riveters,12,4,254,148,5,W2,0.40,73.4,65.3,77.4,67.8,4.2,4.0,0.0,0.0,17.0,18.6,53.3,43.4,-1.2,-0.8,-2.8,-1.9,
1516resq-macmplan,9480,get_WRCd(),13,4,235,168,5,,0.40,10.8,17.7,5.4,13.3,5.6,4.9,0.0,0.0,20.9,23.0,-16.4,-10.8,0.7,0.4,4.7,4.0,
1516resq-macmplan,10321,Shtark Enterprises,14,4,233,91,5,,0.40,20.0,24.1,20.3,24.4,3.8,3.5,0.0,0.0,22.5,24.0,-6.5,-3.6,0.3,0.1,-0.6,-0.4,
1516resq-macmplan,4096,"T-10 (""T minus Ten"")",15,4,212,258,5,S2,0.40,67.6,66.1,63.5,62.7,1.7,2.2,0.0,0.0,24.3,27.9,37.0,32.3,4.7,3.6,-0.6,-0.3,
1516resq-macmplan,5897,HackHers,16,4,203,144,5,,0.40,23.9,26.9,26.0,28.3,0.0,-0.1,0.0,0.0,15.5,15.8,9.6,11.9,-1.2,-0.8,-0.9,-0.7,
1516resq-macmplan,10560,Robo Hawks,17,4,175,160,5,,0.40,-20.1,-4.0,-18.9,-3.2,-3.3,-1.9,0.0,0.0,4.4,12.3,-21.5,-14.6,0.3,0.0,-1.5,-1.0,
1516resq-macmplan,3565,Ghost Robotics 1,18,2,231,111,5,,0.20,27.3,27.2,29.2,28.3,-3.7,-2.3,0.0,0.0,11.7,14.4,21.0,16.2,-1.7,-1.2,-0.2,-0.0,
1516resq-macmplan,5273,ARC Thunder,19,2,230,115,5,S2,0.20,24.1,24.9,24.7,25.0,2.2,1.4,0.0,0.0,33.9,31.2,-12.1,-8.3,0.2,0.5,-0.8,-0.6,
1516resq-macmplan,133,Arrows,20,2,226,141,5,,0.20,29.7,33.5,27.0,31.5,-1.6,-0.8,0.0,0.0,29.5,29.4,-1.2,2.6,3.0,2.1,-0.3,-0.2,
1516resq-macmplan,4410,ARC Lightning,21,2,153,98,5,F2,0.20,0.0,7.1,-4.0,3.8,5.7,4.6,0.0,0.0,1.3,5.1,-10.0,-5.3,3.0,2.6,1.0,0.5,
1516resq-macmplan,10331,Hailstorm,22,2,123,148,5,,0.20,18.4,21.7,15.7,19.2,-0.6,-0.2,0.0,0.0,4.5,8.9,15.8,13.9,-1.3,-0.9,4.0,3.3,
