TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-macmplan,4029,2 Bits and a Byte,1,10,448,344,5,WC,
1516resq-macmplan,5436,Aluminum Cobblers,2,10,354,263,5,SC,
1516resq-macmplan,8379,The Parity Bits,3,8,574,205,5,FC,
1516resq-macmplan,4466,Robots and Brain Bots Inc.,4,8,417,344,5,W1,
1516resq-macmplan,6308,Hutzbots,5,8,264,188,5,SC,
1516resq-macmplan,3737,Hank's Tanks,6,6,410,147,5,S1,
1516resq-macmplan,2875,MightyBots,7,6,317,213,5,F1,
1516resq-macmplan,8389,{default} robotics,8,6,165,129,5,,
1516resq-macmplan,8664,@ND Robotics,9,6,100,80,5,,
1516resq-macmplan,7297,LiMITless,10,4,391,247,5,,
1516resq-macmplan,9006,Cougars,11,4,323,186,5,S1,
1516resq-macmplan,6032,Rosie's Riveters,12,4,254,148,5,W2,
1516resq-macmplan,9480,get_WRCd(),13,4,235,168,5,,
1516resq-macmplan,10321,Shtark Enterprises,14,4,233,91,5,,
1516resq-macmplan,4096,"T-10 (""T minus Ten"")",15,4,212,258,5,S2,
1516resq-macmplan,5897,HackHers,16,4,203,144,5,,
1516resq-macmplan,10560,Robo Hawks,17,4,175,160,5,,
1516resq-macmplan,3565,Ghost Robotics 1,18,2,231,111,5,,
1516resq-macmplan,5273,ARC Thunder,19,2,230,115,5,S2,
1516resq-macmplan,133,Arrows,20,2,226,141,5,,
1516resq-macmplan,4410,ARC Lightning,21,2,153,98,5,F2,
1516resq-macmplan,10331,Hailstorm,22,2,123,148,5,,
