TournamentMatchCode,Match,Result,Red0,Red1,Red2,Blue0,Blue1,Blue2,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1516resq-macmplmi-Q-1,Q-1,22-106 B,9725,3615,0,10507,9797,0,22,0,0,22,0,0,106,5,0,101,0,0,
1516resq-macmplmi-Q-2,Q-2,25-67 B,8265,7237,0,3085,9867,0,25,0,0,25,0,0,67,5,0,62,0,0,
1516resq-macmplmi-Q-3,Q-3,18-43 B,5060,10767,0,9237,8238,0,18,0,0,18,0,0,43,0,0,43,0,0,
1516resq-macmplmi-Q-4,Q-4,2-26 B,8264,5397,0,8227,8519,0,2,0,0,2,0,0,26,0,0,16,0,10,
1516resq-macmplmi-Q-5,Q-5,31-58 B,8265,8238,0,8470,9725,0,31,0,0,31,0,0,58,0,0,58,0,0,
1516resq-macmplmi-Q-6,Q-6,28-52 B,3085,9237,0,5397,10507,0,28,5,0,23,0,0,52,0,0,42,0,10,
1516resq-macmplmi-Q-7,Q-7,151-13 R,9797,8519,0,9867,8470,0,151,0,0,101,0,50,13,5,0,8,0,0,
1516resq-macmplmi-Q-8,Q-8,25-1 R,3615,7237,0,5060,8264,0,25,0,0,25,0,0,1,0,0,1,0,0,
1516resq-macmplmi-Q-9,Q-9,30-12 R,10767,9725,0,8227,9867,0,30,0,0,30,0,0,12,0,0,12,0,0,
1516resq-macmplmi-Q-10,Q-10,60-64 B,9797,8264,0,8238,3085,0,60,0,0,60,0,0,64,5,0,39,0,20,
1516resq-macmplmi-Q-11,Q-11,5-11 B,7237,8470,0,5397,10767,0,5,0,0,5,0,0,11,0,0,11,0,0,
1516resq-macmplmi-Q-12,Q-12,40-84 B,9237,8519,0,8265,3615,0,40,0,0,40,0,0,84,0,0,84,0,0,
1516resq-macmplmi-Q-13,Q-13,49-37 R,5060,10507,0,8227,8470,0,49,0,0,49,0,0,37,0,0,27,0,10,
1516resq-macmplmi-Q-14,Q-14,30-53 B,9867,9725,0,8264,9237,0,30,5,0,25,0,0,53,0,0,53,0,0,
1516resq-macmplmi-Q-15,Q-15,5-140 B,5397,5060,0,8265,9797,0,5,0,0,5,0,0,140,0,0,130,0,10,
1516resq-macmplmi-Q-16,Q-16,21-77 B,8238,7237,0,10507,8519,0,21,0,0,21,0,0,77,5,0,72,0,0,
1516resq-macmplmi-Q-17,Q-17,36-1 R,10767,8227,0,3615,3085,0,36,5,0,31,0,0,1,0,0,1,0,0,
1516resq-macmplmi-Q-18,Q-18,122-98 R,8470,9797,0,7237,9237,0,122,0,0,122,0,0,98,0,0,38,0,60,
1516resq-macmplmi-Q-19,Q-19,72-19 R,3085,8519,0,9725,5060,0,72,5,0,67,0,0,19,0,0,19,0,0,
1516resq-macmplmi-Q-20,Q-20,16-41 B,8238,9867,0,3615,5397,0,16,0,0,16,0,0,41,0,0,41,0,0,
1516resq-macmplmi-Q-21,Q-21,50-12 R,10507,8264,0,8265,10767,0,50,5,0,45,0,0,12,5,0,7,0,0,
1516resq-macmplmi-Q-22,Q-22,13-127 B,8227,8238,0,9797,7237,0,13,0,0,13,0,0,127,0,0,127,0,0,
1516resq-macmplmi-SF-1-1,SF-1-1,137-6 R,9797,3085,0,9867,10507,0,137,5,0,132,0,0,6,0,0,6,0,0,
1516resq-macmplmi-SF-1-2,SF-1-2,195-14 R,9797,3085,0,9867,10507,0,195,5,0,190,0,0,14,5,0,9,0,0,
1516resq-macmplmi-SF-2-1,SF-2-1,64-37 R,8470,7237,0,3615,8265,0,64,0,0,64,0,0,37,0,0,37,0,0,
1516resq-macmplmi-SF-2-2,SF-2-2,74-9 R,8470,7237,0,3615,8265,0,74,0,0,74,0,0,9,0,0,9,0,0,
1516resq-macmplmi-F-1,F-1,80-41 R,9797,3085,0,8470,7237,0,80,5,0,75,0,0,41,0,0,41,0,0,
1516resq-macmplmi-F-2,F-2,97-27 R,9797,3085,0,8470,7237,0,97,5,0,92,0,0,27,0,0,27,0,0,
