TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-colo,5899,6 Bits and a Byte,1,10,120,118,5,FC,
1516resq-colo,10190,RoboRoyals,2,8,145,83,5,SC,
1516resq-colo,10593,Overdrive,3,8,141,83,5,F1,
1516resq-colo,6929,Data Force,4,6,221,132,5,WC,
1516resq-colo,8232,The Blown Fuses,5,6,219,145,5,SC,
1516resq-colo,4736,Chelonians of Cerulean,6,6,138,145,5,S1,
1516resq-colo,3479,Generals,7,6,138,87,5,W1,
1516resq-colo,3847,Puma Robotics,8,6,133,87,5,S1,
1516resq-colo,9495,STEM Spartans FTC,9,6,124,78,5,,
1516resq-colo,10448,Wizard Bots,10,6,114,66,5,,
1516resq-colo,6248,Spartan 4,11,4,100,64,5,,
1516resq-colo,3746,NECO Robo Knights,12,2,137,105,5,,
1516resq-colo,10569,Iron Stallion,13,2,121,97,5,,
1516resq-colo,8969,Terra Bites,14,2,109,129,5,,
1516resq-colo,9068,El Paso 4-H FTC,15,2,103,53,5,,
1516resq-colo,4287,Red Meteors,16,2,77,55,5,,
1516resq-colo,6244,Spartan Union,17,2,55,25,5,,
