TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1516resq-cosm,10186,RMR Junior,1,10,141,123,5,FC,1.00,40.5,35.9,40.9,35.9,0.8,0.6,0.0,0.0,27.8,24.3,11.0,10.1,0.9,0.9,-1.3,-0.9,
1516resq-cosm,10736,RoboWiz,2,10,132,87,5,WC,1.00,47.9,41.5,49.3,41.9,0.7,0.6,0.0,0.0,46.7,40.3,1.8,1.0,-1.3,-0.5,-0.1,-0.0,
1516resq-cosm,7104,Synergists; Team 7104,3,8,161,87,5,W1,0.80,31.8,31.9,28.2,28.4,3.0,2.4,0.0,0.0,26.3,26.9,-1.3,-1.0,3.8,3.5,-0.2,-0.1,
1516resq-cosm,6247,Team 22,4,8,157,75,5,SC,0.80,43.3,37.9,35.8,31.6,-0.9,-0.6,0.0,0.0,44.1,38.0,-1.8,-1.2,1.9,1.6,5.6,4.7,
1516resq-cosm,7483,Pi Robotics,5,8,94,102,5,SC,0.80,34.2,31.5,30.3,27.9,1.0,0.7,0.0,0.0,37.2,32.5,-6.3,-3.9,2.4,2.2,1.6,1.4,
1516resq-cosm,6250,ProBotics,6,6,142,70,5,S2,0.60,3.4,8.2,4.8,8.6,0.2,0.3,0.0,0.0,3.3,7.7,-1.2,-1.0,1.1,1.1,-2.5,-1.6,
1516resq-cosm,6245,Colossus,7,6,142,65,5,S1,0.60,29.6,27.0,28.6,25.5,-0.6,-0.3,0.0,0.0,31.6,28.0,-2.2,-1.7,0.9,1.0,0.1,0.4,
1516resq-cosm,6251,The Rogerettes,8,6,96,46,5,S2,0.60,25.3,20.9,21.6,17.8,0.1,0.1,0.0,0.0,22.4,19.2,2.2,1.2,0.6,0.4,3.0,2.6,
1516resq-cosm,9096,C2 Botz,9,6,93,70,5,F2,0.60,24.9,21.5,20.1,17.3,2.9,2.3,0.0,0.0,20.5,18.2,2.5,1.5,-1.0,-0.6,5.7,4.7,
1516resq-cosm,3479,Generals,10,6,87,43,5,,0.60,10.4,13.9,8.7,12.0,0.3,0.2,0.0,0.0,11.2,14.0,-0.8,-0.2,-0.4,-0.2,2.1,2.0,
1516resq-cosm,10007,Men In Black,11,6,76,74,5,,0.60,19.7,20.2,11.7,13.6,0.1,0.0,0.0,0.0,16.7,17.3,-0.4,-0.0,3.3,2.8,4.7,3.7,
