TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-conc,9899,Black Diamond Robotics,1,10,246,209,5,WC,
1516resq-conc,5115,Robo Wizards,2,10,139,128,5,SC,
1516resq-conc,7224,Horsepower Mechanics,3,8,167,108,5,FC,
1516resq-conc,760,Metal Menace,4,8,158,104,5,S1,
1516resq-conc,4284,Polar Droids,5,8,74,67,5,SC,
1516resq-conc,9096,C2 Botz,6,7,146,71,5,S1,
1516resq-conc,3980,Cyber Hawks,7,7,102,209,5,F1,
1516resq-conc,4736,Chelonians of Cerulean,8,6,163,78,5,,
1516resq-conc,7347,Motor Goats,9,6,132,71,5,W1,
1516resq-conc,10569,Iron Stallion,10,6,99,49,5,S2,
1516resq-conc,608,The Phoenix,11,5,131,125,5,,
1516resq-conc,7795,CARACAS,12,5,77,168,5,,
1516resq-conc,5899,6 Bits and a Byte,13,4,124,54,5,,
1516resq-conc,8805,Mustang-Gears,14,4,117,49,5,F2,
1516resq-conc,3746,NECO Robo Knights,15,4,98,50,5,,
1516resq-conc,10712,Code Crushers,16,2,209,78,5,W2,
1516resq-conc,4104,Robo Lobo,17,2,118,64,5,,
1516resq-conc,10593,Overdrive,18,2,117,104,5,S2,
1516resq-conc,6382,Wizardly Robots,19,2,77,36,5,,
1516resq-conc,8232,The Blown Fuses,20,2,72,23,5,,
1516resq-conc,8783,Robotic Wolves,21,2,55,21,5,,
1516resq-conc,10023,GatorBots,22,0,103,36,5,,
