TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-cows,9620,R.O.U.S.'s (Robots of Unusual Size),1,10,227,168,5,W1,
1516resq-cows,10103,Untitled 1,2,8,266,98,5,FC,
1516resq-cows,8888,Infinity Factor,3,8,130,176,5,F1,
1516resq-cows,8089,Mainframe Meltdown,4,6,217,168,5,,
1516resq-cows,7245,Big Green,5,6,205,166,5,SC,
1516resq-cows,10251,36 Cents,6,6,156,128,5,WC,
1516resq-cows,9181,MasterMinds,7,4,270,176,5,S1,
1516resq-cows,7804,Cosmos,8,4,198,96,5,S1,
1516resq-cows,10741,Big White,9,4,197,83,5,SC,
1516resq-cows,10783,DA Villagers,10,4,179,88,5,,
1516resq-cows,6544,Baracoda,11,4,174,179,5,,
1516resq-cows,10416,Quantum Grace,12,4,119,128,5,,
1516resq-cows,10097,Team S.H.I.R.T. (Salem High Incredible Robotics Team),13,2,143,63,5,,
1516resq-cows,10660,Voltage,14,0,203,90,5,,
