TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-casj,4998,Q,1,10,177,80,5,WC,
1617velv-casj,11527,49ers STEM Leadership Institute: The Shovels,2,8,99,55,5,FC,
1617velv-casj,7303,RoboAvatars,3,6,133,60,5,W1,
1617velv-casj,7641,M-SET Betta Fish,4,6,126,75,5,F1,
1617velv-casj,11387,iHexagon,5,6,118,51,5,SC,
1617velv-casj,11521,49ers STEM Leadership Institute: Vortechs,6,6,116,70,5,SC,
1617velv-casj,12009,Terminal Ferocity,7,5,176,70,5,S1,
1617velv-casj,3791,Ziptiez,8,5,171,60,5,S1,
1617velv-casj,11516,49ers STEM Leadership Institute: Evolution Robotics,9,5,118,70,5,,
1617velv-casj,11363,Silent Bot Deadly,10,5,82,56,5,,
1617velv-casj,9727,Armored Patriots,11,4,115,45,5,,
1617velv-casj,11550,49ers STEM Leadership Institute: Java Seals,12,4,101,80,5,,
1617velv-casj,10434,Negative Kelvin,13,2,124,50,5,,
1617velv-casj,6818,Aimbot,14,2,107,70,5,,
1617velv-casj,10320,Underdogs,15,2,105,46,5,,
