TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-pase,7117,The Blockheads,1,10,502,230,5,SC,
1617velv-pase,11540,La Salle Robotics GOLD,2,10,160,160,5,SC,
1617velv-pase,4347,NanoGurus,3,8,270,230,5,S1,
1617velv-pase,6180,Batteries Not Included,4,8,249,125,5,FC,
1617velv-pase,3113,Some Disassembly Required,5,8,245,130,5,F1,
1617velv-pase,3795,JagWired,6,8,237,225,5,WC,
1617velv-pase,7314,Sab-BOT-age,7,8,220,140,5,S2,
1617velv-pase,9872,(In)Formal Logic,8,6,310,155,5,W1,
1617velv-pase,11154,Widener-Chester,9,6,286,140,5,,
1617velv-pase,4999,Imagine It,10,6,280,170,5,S2,
1617velv-pase,9979,Cougars,11,6,280,125,5,,
1617velv-pase,395,Robauktics,12,6,260,270,5,,
1617velv-pase,10098,2 Eyed Illuminati,13,6,220,65,5,,
1617velv-pase,7350,Watts NXT?,14,6,215,130,5,,
1617velv-pase,6378,Jaybots,15,6,207,170,5,,
1617velv-pase,6306,Tiborgs,16,6,200,155,5,,
1617velv-pase,3283,SciBots,17,6,197,130,5,,
1617velv-pase,12007,Jayborgs,18,6,140,170,5,,
1617velv-pase,10353,Metal Works,19,5,367,170,5,S1,
1617velv-pase,7244,OUT of the BOX,20,5,300,170,5,F2,
1617velv-pase,6964,Igutech,21,4,320,130,5,,
1617velv-pase,11208,Kardia STEM Program,22,4,308,147,5,,
1617velv-pase,7423,Flaming Phoenix,23,4,297,147,5,W2,
1617velv-pase,4141,Spears & Gears,24,4,191,110,5,,
1617velv-pase,8528,Rhyme Know Reason,25,4,157,270,5,,
1617velv-pase,10375,MYC FTC 1,26,4,125,135,5,,
1617velv-pase,8468,The Javengers,27,3,306,125,5,,
1617velv-pase,3305,Scibots2,28,2,265,120,5,,
1617velv-pase,6191,Short Circuit,29,2,217,125,5,,
1617velv-pase,4433,Smokin' Motors,30,2,215,130,5,,
1617velv-pase,4399,Autobots,31,2,185,77,5,,
1617velv-pase,9791,Divide by Zero,32,2,147,50,5,,
1617velv-pase,7584,Bad News Bots,33,2,115,60,5,,
1617velv-pase,11319,La Salle Robotics BLUE,34,1,206,85,5,,
1617velv-pase,10194,Trojanauts,35,0,160,55,5,,
