TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1617velv-paea,9372,Standard Model,1,10,130,120,5,WC,
1617velv-paea,3795,JagWired,2,8,320,155,5,SC,
1617velv-paea,9971,LANbros,3,8,225,115,5,W1,
1617velv-paea,365,MOE (The Miracle Workerz),4,8,210,120,5,FC,
1617velv-paea,7314,Sab-BOT-age,5,8,185,130,5,SC,
1617velv-paea,9872,(In)Formal Logic,6,8,180,105,5,F2,
1617velv-paea,4999,Imagine It,7,8,171,130,5,F1,
1617velv-paea,7244,OUT of the BOX,8,8,161,155,5,S1,
1617velv-paea,9979,Cougars,9,8,107,90,5,,
1617velv-paea,4174,Atomic Theory,10,7,260,105,5,S2,
1617velv-paea,7423,Flaming Phoenix,11,7,120,60,5,,
1617velv-paea,6964,Igutech,12,6,220,110,5,W2,
1617velv-paea,7055,Cruzin' Comets Alpha,13,6,215,115,5,S2,
1617velv-paea,9997,Wolf Pack Robotics,14,6,164,95,5,,
1617velv-paea,7149,ENFORCERS,15,6,106,95,5,,
1617velv-paea,8391,W-Prime Robotics,16,6,91,40,5,,
1617velv-paea,8393,BrainSTEM,17,5,159,85,5,,
1617velv-paea,11440,Ohmega,18,4,166,80,5,,
1617velv-paea,9618,Cyber Spartans,19,4,160,65,5,,
1617velv-paea,6719,Piotech,20,4,140,95,5,,
1617velv-paea,6045,OHMBoys,21,4,116,65,5,,
1617velv-paea,7056,Cruzin' Comets Omega,22,4,105,100,5,,
1617velv-paea,5484,EnderBot,23,4,105,55,5,,
1617velv-paea,9773,Robocracy,24,3,110,110,5,,
1617velv-paea,395,Robauktics,25,2,231,110,5,,
1617velv-paea,230,Ampere,26,2,195,90,5,,
1617velv-paea,8528,Rhyme Know Reason,27,2,160,75,5,S1,
1617velv-paea,3305,Scibots2,28,2,112,115,5,,
1617velv-paea,4399,Autobots,29,2,105,55,5,,
1617velv-paea,5910,Sparks,30,0,171,85,5,,
1617velv-paea,5488,Robo Dragons,31,0,117,50,5,,
1617velv-paea,61,OZONE,32,0,95,40,5,,
