TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-pa-ht-Q-1,Q-1,65-0 R,118,10375,0,4185,6676,0,65,15,0,40,10,0,0,0,0,0,0,0,false,false,false,false,
1617velv-pa-ht-Q-2,Q-2,12-45 B,4396,5320,0,7055,11540,0,12,0,0,12,0,0,45,15,0,30,0,0,false,false,false,false,
1617velv-pa-ht-Q-3,Q-3,20-40 B,11292,9242,0,7416,5488,0,20,5,0,15,0,0,40,10,0,30,0,0,false,false,false,false,
1617velv-pa-ht-Q-4,Q-4,10-71 B,11673,11319,0,10353,11208,0,10,10,0,0,0,0,71,15,0,56,0,0,false,false,false,false,
1617velv-pa-ht-Q-5,Q-5,50-41 R,11672,7056,0,4914,8468,0,50,10,0,40,0,0,41,40,0,1,0,0,false,false,false,false,
1617velv-pa-ht-Q-6,Q-6,35-65 B,4399,230,0,6964,10375,0,35,25,0,0,10,0,65,15,0,40,10,0,false,false,false,false,
1617velv-pa-ht-Q-7,Q-7,45-55 B,7055,11672,0,10353,11292,0,45,45,0,0,0,0,55,5,0,50,0,0,false,false,false,false,
1617velv-pa-ht-Q-8,Q-8,72-20 R,6964,11208,0,7416,7056,0,72,25,0,37,0,10,20,10,0,10,0,0,false,false,false,false,
1617velv-pa-ht-Q-9,Q-9,100-17 R,4399,6676,0,4914,4396,0,100,20,0,30,10,40,17,5,0,12,0,0,false,false,false,false,
1617velv-pa-ht-Q-10,Q-10,55-45 R,11673,4185,0,8468,9242,0,55,10,0,45,0,0,45,30,0,15,0,0,false,false,false,false,
1617velv-pa-ht-Q-11,Q-11,70-40 R,11540,5488,0,118,11319,0,70,10,0,20,0,40,40,20,0,20,0,0,false,false,false,false,
1617velv-pa-ht-Q-12,Q-12,40-30 R,230,4185,0,5320,7056,0,40,5,0,25,10,0,30,10,0,20,0,0,false,false,false,false,
1617velv-pa-ht-Q-13,Q-13,45-26 R,9242,11540,0,6676,11208,0,45,15,0,30,0,0,26,15,0,11,0,0,true,false,false,false,
1617velv-pa-ht-Q-14,Q-14,55-21 R,10353,5488,0,4396,230,0,55,0,0,55,0,0,21,5,0,16,0,0,false,false,false,false,
1617velv-pa-ht-Q-15,Q-15,90-55 R,7055,6964,0,11319,8468,0,90,25,0,65,0,0,55,40,0,15,0,0,false,false,false,false,
1617velv-pa-ht-Q-16,Q-16,45-10 R,11672,7416,0,5320,4399,0,45,5,0,40,0,0,10,10,0,0,0,0,false,false,false,false,
1617velv-pa-ht-Q-17,Q-17,45-5 R,4914,11292,0,11673,10375,0,45,5,0,40,0,0,5,5,0,0,0,0,false,false,false,false,
1617velv-pa-ht-Q-18,Q-18,19-65 B,11208,230,0,118,11672,0,19,5,0,14,0,0,65,30,0,35,0,0,false,false,false,false,
1617velv-pa-ht-Q-19,Q-19,21-30 B,11673,6676,0,5320,5488,0,21,10,0,11,0,0,30,0,0,30,0,0,false,false,false,false,
1617velv-pa-ht-Q-20,Q-20,45-30 R,4399,11319,0,9242,7056,0,45,25,0,20,0,0,30,10,0,20,0,0,false,false,false,false,
1617velv-pa-ht-Q-21,Q-21,15-90 B,11292,4396,0,6964,118,0,15,5,0,10,0,0,90,25,0,65,0,0,false,false,false,false,
1617velv-pa-ht-Q-22,Q-22,60-32 R,8468,10353,0,10375,11540,0,60,40,0,20,0,0,32,0,0,32,0,0,false,false,false,false,
1617velv-pa-ht-Q-23,Q-23,50-35 R,7055,7416,0,4185,4914,0,50,25,0,25,0,0,35,5,0,20,10,0,false,false,false,false,
1617velv-pa-ht-Q-24,Q-24,50-45 R,8468,6676,0,230,11292,0,50,25,0,15,10,0,45,0,0,45,0,0,false,false,false,false,
1617velv-pa-ht-Q-25,Q-25,231-25 R,11208,5488,0,4399,4185,0,231,20,0,41,0,170,25,15,0,0,0,10,false,false,false,false,
1617velv-pa-ht-Q-26,Q-26,26-35 B,11319,10375,0,4396,7416,0,26,5,0,21,0,0,35,25,0,10,0,0,false,false,false,false,
1617velv-pa-ht-Q-27,Q-27,5-65 B,5320,4914,0,10353,9242,0,5,5,0,0,0,0,65,15,0,50,0,0,false,false,false,false,
1617velv-pa-ht-Q-28,Q-28,65-165 B,118,7056,0,7055,11673,0,65,40,0,25,0,0,165,45,0,30,0,90,false,false,false,false,
1617velv-pa-ht-Q-29,Q-29,65-15 R,6964,9242,0,11672,11540,0,65,5,0,60,0,0,15,5,0,10,0,0,false,false,false,false,
1617velv-pa-ht-SF-1-1,SF-1-1,90-65 R,6964,7055,11208,7416,118,11672,90,10,0,40,0,40,65,30,0,35,0,0,false,false,false,false,
1617velv-pa-ht-SF-1-2,SF-1-2,65-30 R,6964,7055,11208,7416,118,11672,65,15,0,50,0,0,30,15,0,15,0,0,false,false,false,false,
1617velv-pa-ht-SF-2-1,SF-2-1,40-60 B,5488,11292,11540,10353,8468,11673,40,0,0,40,0,0,60,40,0,20,0,0,false,false,false,false,
1617velv-pa-ht-SF-2-2,SF-2-2,15-140 B,5488,11292,11540,10353,8468,11673,15,0,0,15,0,0,140,45,0,55,0,40,false,false,false,false,
1617velv-pa-ht-F-1,F-1,85-70 R,6964,7055,11208,10353,8468,11673,85,25,0,60,0,0,70,45,0,25,0,0,false,false,false,false,
1617velv-pa-ht-F-2,F-2,35-95 B,6964,7055,11208,10353,8468,11673,35,10,0,25,0,0,95,40,0,55,0,0,false,false,false,false,
1617velv-pa-ht-F-3,F-3,116-50 R,6964,7055,11208,10353,8468,11673,116,15,0,61,0,40,50,20,0,30,0,0,false,false,false,false,
