TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-paht,6964,Igutech,1,10,140,90,5,WC,1.00,36.4,37.6,55.2,47.6,6.3,7.7,0.0,0.0,40.3,34.8,1.2,1.1,-11.4,-6.0,-7.3,-3.9,
1617velv-paht,5488,Robo Dragons,2,10,117,231,5,SC,1.00,72.5,60.4,21.8,21.3,4.2,3.9,0.0,0.0,21.5,20.1,0.7,0.4,46.0,35.9,4.7,3.2,
1617velv-paht,10353,Metal Works,3,10,113,71,5,FC,1.00,19.0,24.1,42.9,37.1,4.3,6.0,0.0,0.0,34.1,29.7,0.2,0.1,-19.6,-11.6,-4.2,-1.3,
1617velv-paht,7055,Cruzin' Comets Alpha,4,8,212,165,5,W1,0.80,60.9,52.3,34.5,33.4,25.2,21.6,0.0,0.0,13.8,14.3,0.3,0.1,21.6,16.1,4.8,2.8,
1617velv-paht,7416,Silver Spartans,5,8,111,50,5,SC,0.80,-0.3,7.8,21.1,19.4,4.5,5.7,0.0,0.0,11.2,11.1,-0.0,0.0,-15.9,-9.2,-5.5,-2.4,
1617velv-paht,118,Steel Hornets,6,6,139,90,5,S1,0.60,46.3,41.2,16.5,17.6,20.8,17.6,0.0,0.0,21.1,20.3,1.2,1.1,3.2,2.0,26.7,21.5,
1617velv-paht,11672,Keith Valley RoboHatters Red,7,6,130,65,5,S2,0.60,16.6,18.1,28.0,25.5,6.8,7.7,0.0,0.0,11.5,11.6,-0.1,-0.1,-1.6,-1.2,-9.8,-6.2,
1617velv-paht,11540,La Salle Robotics GOLD,8,6,125,70,5,S2,0.60,4.4,10.6,9.3,11.0,0.9,2.2,0.0,0.0,10.6,10.6,-1.1,-0.6,-6.2,-1.6,1.2,1.2,
1617velv-paht,11208,Kardia STEM Program,9,6,90,231,5,W2,0.60,57.3,50.2,8.9,14.8,13.2,10.8,0.0,0.0,8.7,11.4,-1.9,-1.2,37.4,29.2,11.0,6.2,
1617velv-paht,8468,The Javengers,10,4,218,60,5,F1,0.40,38.9,32.7,25.8,26.7,31.7,26.0,0.0,0.0,-0.8,2.1,1.2,1.2,6.9,3.3,6.2,2.6,
1617velv-paht,11673,Keith Valley RoboHatters Black,11,4,146,165,5,F2,0.40,33.2,30.2,18.9,18.3,10.5,9.1,0.0,0.0,7.4,8.0,-1.7,-1.2,17.1,14.2,-2.8,-2.4,
1617velv-paht,11292,WissBots,12,4,130,55,5,S1,0.40,21.6,20.2,14.6,16.6,-0.2,0.3,0.0,0.0,18.4,17.8,-1.0,-0.6,4.5,2.6,2.6,1.0,
1617velv-paht,4185,Silver Soldiers,13,4,125,55,5,,0.40,12.0,13.3,-21.7,-13.7,0.2,1.2,0.0,0.0,10.7,10.8,2.0,1.9,-0.9,-0.7,34.5,27.7,
1617velv-paht,9242,GearHounds,14,4,115,65,5,,0.40,20.7,20.7,20.6,20.8,4.6,5.2,0.0,0.0,12.7,13.7,-0.1,-0.1,3.4,1.9,-3.3,-1.9,
1617velv-paht,6676,RoboLancers Crimson,15,4,109,100,5,,0.40,2.5,9.9,28.1,22.7,-0.9,2.5,0.0,0.0,7.9,7.2,3.6,2.8,-8.0,-2.7,-17.6,-10.1,
1617velv-paht,4399,Autobots,16,4,107,100,5,,0.40,43.1,34.0,-15.6,-8.7,19.2,15.1,0.0,0.0,1.7,3.5,2.6,2.3,19.6,13.0,39.0,29.8,
1617velv-paht,10375,MYC FTC 1,17,4,98,65,5,,0.40,14.5,14.8,15.6,17.0,-0.4,0.7,0.0,0.0,9.2,10.7,4.4,3.5,1.4,-0.1,-2.5,-2.1,
1617velv-paht,7056,Cruzin' Comets Omega,18,2,186,65,5,,0.20,25.7,22.7,-1.2,2.6,9.4,8.7,0.0,0.0,11.0,10.9,-0.0,-0.1,5.3,3.1,21.6,17.0,
1617velv-paht,11319,La Salle Robotics BLUE,19,2,161,55,5,,0.20,-0.0,7.7,15.0,13.7,3.7,6.4,0.0,0.0,7.5,7.2,-1.5,-1.1,-9.6,-4.9,-5.3,-1.1,
1617velv-paht,230,Ampere,20,2,150,45,5,,0.20,2.0,8.8,36.5,28.4,0.1,2.3,0.0,0.0,11.8,10.9,3.8,3.0,-13.8,-7.5,-20.6,-12.1,
1617velv-paht,4914,Vulcan Robotics,21,2,103,45,5,,0.20,14.3,15.5,15.6,13.3,5.1,5.8,0.0,0.0,7.9,7.7,1.9,1.5,-0.6,0.4,-0.6,1.8,
1617velv-paht,4396,Decepticons,22,2,91,35,5,,0.20,15.9,12.8,-8.6,-2.3,6.9,5.7,0.0,0.0,1.4,3.3,-0.8,-0.5,8.3,4.3,16.1,10.8,
1617velv-paht,5320,RoboLancers Gold,23,2,78,30,5,,0.20,-16.9,-5.9,15.0,13.0,-4.0,-1.2,0.0,0.0,3.7,4.7,-0.9,-0.6,-15.7,-8.9,-16.2,-9.9,
