TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,R1Sur,R2Sur,B1Sur,B2Sur,
1617velv-pa-sc-Q-1,Q-1,21-30 B,10771,11830,0,11554,9979,0,21,0,0,11,10,0,30,0,0,30,0,0,false,false,false,false,
1617velv-pa-sc-Q-2,Q-2,100-105 B,10333,8645,0,12007,11208,0,100,55,0,45,0,0,105,60,0,45,0,0,false,false,false,false,
1617velv-pa-sc-Q-3,Q-3,16-55 B,10083,9863,0,5421,7416,0,16,5,0,11,0,0,55,25,0,30,0,0,false,false,false,false,
1617velv-pa-sc-Q-4,Q-4,115-20 R,10098,5910,0,11349,6045,0,115,20,0,55,0,40,20,10,0,10,0,0,false,false,false,false,
1617velv-pa-sc-Q-5,Q-5,103-105 B,7786,11210,0,10353,11440,0,103,60,0,43,0,0,105,30,0,75,0,0,false,false,false,false,
1617velv-pa-sc-Q-6,Q-6,0-85 B,4856,10490,0,8221,7314,0,0,0,0,0,0,0,85,35,0,50,0,0,false,false,false,false,
1617velv-pa-sc-Q-7,Q-7,75-170 B,4185,4999,0,8509,6378,0,75,40,0,35,0,0,170,130,0,30,10,0,false,false,false,false,
1617velv-pa-sc-Q-8,Q-8,75-150 B,9872,3283,0,8468,3305,0,75,20,0,55,0,0,150,125,0,25,0,0,false,false,false,false,
1617velv-pa-sc-Q-9,Q-9,0-50 B,61,9618,0,9242,10771,0,0,0,0,0,0,0,50,0,0,40,10,0,false,false,false,false,
1617velv-pa-sc-Q-10,Q-10,75-10 R,10333,11554,0,4856,10083,0,75,10,0,65,0,0,10,10,0,0,0,0,false,false,false,false,
1617velv-pa-sc-Q-11,Q-11,185-95 R,7314,11210,0,8509,9863,0,185,85,0,60,40,0,95,60,0,35,0,0,false,false,false,false,
1617velv-pa-sc-Q-12,Q-12,170-95 R,6378,10353,0,9872,11349,0,170,95,0,75,0,0,95,35,0,60,0,0,false,false,false,false,
1617velv-pa-sc-Q-13,Q-13,95-40 R,6045,9979,0,10490,9618,0,95,60,0,35,0,0,40,10,0,30,0,0,false,false,false,false,
1617velv-pa-sc-Q-14,Q-14,110-55 R,8221,3283,0,4185,11830,0,110,40,0,70,0,0,55,30,0,25,0,0,false,false,false,false,
1617velv-pa-sc-Q-15,Q-15,145-65 R,8645,9242,0,10098,7786,0,145,70,0,75,0,0,65,30,0,35,0,0,false,false,false,false,
1617velv-pa-sc-Q-16,Q-16,56-65 B,11440,5421,0,4999,3305,0,56,30,0,26,0,0,65,40,0,25,0,0,false,false,false,false,
1617velv-pa-sc-Q-17,Q-17,155-75 R,12007,8468,0,5910,7416,0,155,115,0,40,0,0,75,10,0,25,40,0,false,false,false,false,
1617velv-pa-sc-Q-18,Q-18,115-85 R,11208,6378,0,61,9979,0,115,60,0,35,20,0,85,65,0,20,0,0,false,false,false,false,
1617velv-pa-sc-Q-19,Q-19,15-55 B,11349,10490,0,10083,8509,0,15,5,0,10,0,0,55,0,0,35,20,0,true,false,false,false,
1617velv-pa-sc-Q-20,Q-20,135-90 R,8221,10353,0,10333,5421,0,135,55,0,80,0,0,90,45,0,45,0,0,false,false,false,false,
1617velv-pa-sc-Q-21,Q-21,40-60 B,9242,3305,0,11554,4185,0,40,25,0,15,0,0,60,15,0,35,10,0,false,false,false,false,
1617velv-pa-sc-Q-22,Q-22,120-40 R,7314,7786,0,12007,10771,0,120,65,0,55,0,0,40,40,0,0,0,0,false,false,false,false,
1617velv-pa-sc-Q-23,Q-23,36-63 B,11440,4856,0,3283,11208,0,36,0,0,26,10,0,63,40,0,23,0,0,false,false,false,false,
1617velv-pa-sc-Q-24,Q-24,50-135 B,7416,9618,0,10098,11210,0,50,15,0,35,0,0,135,85,0,30,20,0,false,false,false,false,
1617velv-pa-sc-Q-25,Q-25,50-100 B,9863,6045,0,11830,9872,0,50,30,0,10,10,0,100,45,0,45,10,0,false,false,false,false,
1617velv-pa-sc-Q-26,Q-26,60-195 B,61,5910,0,4999,8645,0,60,40,0,10,10,0,195,75,0,60,0,60,false,false,false,false,
1617velv-pa-sc-Q-27,Q-27,155-11 R,8468,11349,0,4856,7786,0,155,95,0,60,0,0,11,0,0,1,10,0,false,false,false,false,
1617velv-pa-sc-Q-28,Q-28,70-55 R,9979,7314,0,4185,5421,0,70,35,0,35,0,0,55,0,0,55,0,0,false,false,false,false,
1617velv-pa-sc-Q-29,Q-29,81-15 R,10333,9618,0,9863,3283,0,81,30,0,41,10,0,15,0,0,15,0,0,false,false,false,false,
1617velv-pa-sc-Q-30,Q-30,70-45 R,12007,8509,0,11440,11830,0,70,55,0,15,0,0,45,5,0,30,10,0,false,false,false,false,
1617velv-pa-sc-Q-31,Q-31,170-10 R,8645,7416,0,10771,10490,0,170,85,0,85,0,0,10,10,0,0,0,0,false,false,false,false,
1617velv-pa-sc-Q-32,Q-32,40-110 B,6378,10083,0,5910,9242,0,40,0,0,20,20,0,110,40,0,30,40,0,false,false,false,false,
1617velv-pa-sc-Q-33,Q-33,120-145 B,10353,10098,0,8468,61,0,120,45,0,75,0,0,145,90,0,55,0,0,false,false,false,false,
