TournamentCode,Num,Name,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-pa-ea,9372,Standard Model,1,10,130,120,5,WC,1.00,41.3,43.1,41.7,43.4,6.8,8.4,0.0,0.0,35.3,35.4,-0.3,-0.2,-0.5,-0.6,0.1,0.1,
1617velv-pa-ea,3795,JagWired,2,8,320,155,5,SC,0.80,63.9,59.3,53.2,50.7,26.8,24.0,0.0,0.0,8.5,11.7,18.2,15.1,10.4,8.3,0.3,0.2,
1617velv-pa-ea,9971,LANbros,3,8,225,115,5,W1,0.80,71.5,60.7,59.9,51.6,25.5,22.4,0.0,0.0,43.6,36.3,1.2,1.2,1.1,0.6,10.5,8.4,
1617velv-pa-ea,365,MOE (The Miracle Workerz),4,8,210,120,5,FC,0.80,71.1,60.4,71.5,60.8,16.7,14.7,0.0,0.0,54.0,45.3,-0.3,-0.2,0.7,0.4,-1.2,-0.9,
1617velv-pa-ea,7314,Sab-BOT-age,5,8,185,130,5,SC,0.80,54.8,48.4,53.0,47.3,25.8,23.5,0.0,0.0,29.0,25.1,-1.7,-1.2,1.8,0.9,0.1,0.1,
1617velv-pa-ea,9872,(In)Formal Logic,6,8,180,105,5,F2,0.80,26.3,28.2,27.9,29.2,13.9,12.1,0.0,0.0,15.7,18.2,-1.6,-1.1,-1.7,-1.1,0.1,0.1,
1617velv-pa-ea,4999,Imagine It,7,8,171,130,5,F1,0.80,40.7,39.2,44.2,41.3,29.0,24.9,0.0,0.0,15.1,15.5,0.9,1.3,-4.3,-2.6,0.8,0.4,
1617velv-pa-ea,7244,OUT of the BOX,8,8,161,155,5,S1,0.80,66.1,58.5,55.6,50.1,4.9,6.1,0.0,0.0,55.4,46.9,-4.1,-2.7,9.9,8.0,0.6,0.3,
1617velv-pa-ea,9979,Cougars,9,8,107,90,5,,0.80,24.6,23.9,26.6,25.1,7.0,5.8,0.0,0.0,19.1,18.8,1.0,0.6,-2.4,-1.5,0.4,0.2,
1617velv-pa-ea,4174,Atomic Theory,10,7,260,105,5,S2,0.70,48.0,43.7,51.3,45.8,11.1,11.1,0.0,0.0,36.5,31.0,2.6,2.7,-2.1,-1.3,-1.2,-0.8,
