TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1617velv-papi,8645,Robotic Doges,1,10,347,155,5,WC,1.00,81.6,73.9,87.6,77.6,39.9,33.9,0.0,0.0,43.5,40.9,0.0,0.1,-1.8,-1.2,-4.2,-2.5,
1617velv-papi,6347,Geared Up,2,10,258,155,5,FC,1.00,77.9,70.9,72.6,66.3,19.7,20.6,0.0,0.0,53.3,45.5,0.2,0.2,4.6,4.3,0.7,0.2,
1617velv-papi,9794,Wizards.exe,3,8,254,155,5,SC,0.80,38.0,39.4,21.6,26.3,0.7,6.5,0.0,0.0,38.4,33.5,-0.6,-0.4,-0.4,-0.3,16.8,13.4,
1617velv-papi,5526,Quasics,4,8,242,115,5,SC,0.80,30.7,32.3,23.5,26.1,15.0,14.6,0.0,0.0,9.9,12.3,-1.0,-0.6,6.8,5.8,0.4,0.3,
1617velv-papi,2818,G-FORCE,5,6,358,96,5,W1,0.60,66.8,58.5,71.4,61.3,51.4,42.3,0.0,0.0,14.1,14.7,1.8,1.7,-0.5,-0.4,-4.1,-2.6,
1617velv-papi,8509,STEEL Serpents,6,6,221,155,5,F1,0.60,36.5,35.7,31.2,30.5,17.4,15.4,0.0,0.0,9.8,12.6,0.7,0.2,8.7,7.3,-3.3,-2.2,
1617velv-papi,8426,CMS Robotics,7,5,291,110,5,,0.50,18.9,23.8,15.2,19.6,14.5,15.6,0.0,0.0,1.7,4.8,-2.3,-1.4,5.0,4.6,-1.3,-0.4,
1617velv-papi,4149,Terabytes,8,5,230,140,5,S1,0.50,36.3,37.8,40.8,40.7,21.3,21.7,0.0,0.0,21.7,20.1,-4.4,-2.7,-2.4,-1.5,-2.1,-1.5,
1617velv-papi,10083,Mars Robotics,9,5,140,110,5,,0.50,23.1,24.1,19.8,20.3,19.8,16.6,0.0,0.0,3.6,7.2,1.4,1.3,-1.7,-1.2,5.0,4.8,
1617velv-papi,11792,BotsBurgh,10,4,233,96,5,,0.40,22.2,25.7,16.1,19.9,8.2,10.7,0.0,0.0,4.5,5.7,2.0,2.4,7.4,6.7,-1.3,-1.0,
1617velv-papi,4433,Smokin' Motors,11,4,191,110,5,,0.40,28.0,28.7,25.9,27.0,4.8,6.9,0.0,0.0,23.1,21.7,1.6,0.9,-1.4,-1.0,3.5,2.6,
1617velv-papi,8867,Broken Image Link,12,4,184,110,5,,0.40,17.6,20.3,18.5,20.9,0.2,2.8,0.0,0.0,17.9,17.3,-0.1,0.3,-0.4,-0.3,-0.5,-0.4,
1617velv-papi,11210,Infinity Robotechs,13,2,291,140,5,S1,0.20,71.0,61.4,57.2,49.8,38.2,32.8,0.0,0.0,16.5,15.2,9.4,7.6,6.9,5.7,6.9,5.8,
1617velv-papi,11554,Bot of Gold,14,2,192,91,5,,0.20,11.3,15.1,12.3,15.9,1.1,5.1,0.0,0.0,4.9,5.3,5.7,4.7,-0.3,-0.2,-0.7,-0.7,
1617velv-papi,10563,Kiski Cougars,15,1,186,91,5,,0.10,-3.7,4.3,-9.5,-0.7,-8.5,-2.6,0.0,0.0,-1.8,1.0,8.4,7.0,-1.8,-1.3,7.6,6.2,
1617velv-papi,4277,ROBOTICONS,16,0,194,95,5,,0.00,8.2,12.2,8.2,10.7,8.2,8.0,0.0,0.0,3.3,5.4,-0.7,0.3,-2.6,-1.7,2.5,3.1,
