TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-msja,8001,Synergy Squared,1,10,134,156,5,SC,
1516resq-msja,10770,Dawgs Gone Wild,2,8,121,91,5,SC,
1516resq-msja,8031,PatriotBot,3,8,109,68,5,WC,
1516resq-msja,6809,Patriots Robot,4,8,106,65,5,W1,
1516resq-msja,6302,T.R.O.N.,5,8,74,91,5,S1,
1516resq-msja,10128,RAMS2D2,6,4,128,150,5,FC,
1516resq-msja,6076,Commodores,7,4,117,63,5,,
1516resq-msja,10663,Envisioneers,8,4,97,150,5,F1,
1516resq-msja,6831,Robo Bearcats,9,4,97,77,5,,
1516resq-msja,8341,Vicksburg AIR,10,4,93,156,5,S1,
1516resq-msja,9298,Bionic Cobras,11,4,91,39,5,,
1516resq-msja,8936,Ramborgs,12,4,90,77,5,,
1516resq-msja,6704,Bot Shop,13,4,85,65,5,,
1516resq-msja,6205,SCARLET,14,4,59,61,5,,
1516resq-msja,10690,Future Bot Innovators,15,2,101,38,5,,
1516resq-msja,8690,Twisted Circuits,16,2,99,37,5,,
1516resq-msja,10488,SARF,17,2,78,56,5,,
