TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-msgc,9018,Synergy Cubed,1,7,45,31,5,FC,
1516resq-msgc,8310,Team Voyage 2,2,7,28,28,5,SC,
1516resq-msgc,8609,Blue Crew Too,3,6,97,52,5,WC,
1516resq-msgc,6556,Tempest,4,6,63,72,5,SC,
1516resq-msgc,6831,Robo Bearcats,5,5,18,36,5,S1,
1516resq-msgc,5249,Synergy in Motion,6,4,101,46,5,S1,
1516resq-msgc,7398,BLUE CREW,7,4,88,52,5,W1,
1516resq-msgc,8309,Team Voyage,8,4,46,50,5,,
1516resq-msgc,8936,Ramborgs,9,4,20,36,5,,
1516resq-msgc,10128,RAMS2D2,10,3,58,35,5,F1,
