TournamentMatchCode,Match,Result,Red1,Red2,Red3,Blue1,Blue2,Blue3,RTot,RAuto,RAutoB,RTele,REnd,RPen,BTot,BAuto,BAutoB,BTele,BEnd,BPen,
1516resq-ms-no-Q-1,Q-1,36-4 R,9534,6205,0,8772,8690,0,36,0,0,36,0,0,4,0,0,4,0,0,
1516resq-ms-no-Q-2,Q-2,42-100 B,8781,6273,0,6516,3486,0,42,0,0,32,0,10,100,0,0,100,0,0,
1516resq-ms-no-Q-3,Q-3,20-113 B,7802,8651,0,10591,8609,0,20,0,0,20,0,0,113,0,0,113,0,0,
1516resq-ms-no-Q-4,Q-4,180-40 R,10690,7398,0,8803,9534,0,180,5,0,175,0,0,40,25,0,15,0,0,
1516resq-ms-no-Q-5,Q-5,163-34 R,3486,8651,0,6516,8690,0,163,0,0,163,0,0,34,0,0,34,0,0,
1516resq-ms-no-Q-6,Q-6,28-47 B,6205,10591,0,6273,8803,0,28,0,0,28,0,0,47,0,0,47,0,0,
1516resq-ms-no-Q-7,Q-7,78-15 R,7802,10690,0,8781,8772,0,78,0,0,78,0,0,15,0,0,15,0,0,
1516resq-ms-no-Q-8,Q-8,154-29 R,8609,6273,0,7398,8690,0,154,0,0,154,0,0,29,0,0,29,0,0,
1516resq-ms-no-Q-9,Q-9,65-22 R,7802,3486,0,10690,6205,0,65,0,0,65,0,0,22,0,0,22,0,0,
1516resq-ms-no-Q-10,Q-10,74-26 R,8803,8609,0,8772,6516,0,74,0,0,74,0,0,26,0,0,16,0,10,
1516resq-ms-no-Q-11,Q-11,75-58 R,9534,7398,0,8651,8781,0,75,0,0,75,0,0,58,0,0,58,0,0,
1516resq-ms-no-Q-12,Q-12,51-68 B,10591,6516,0,10690,8690,0,51,0,0,51,0,0,68,0,0,58,0,10,
1516resq-ms-no-Q-13,Q-13,59-17 R,8803,7802,0,6273,9534,0,59,0,0,59,0,0,17,0,0,7,0,10,
1516resq-ms-no-Q-14,Q-14,13-159 B,6205,8781,0,8651,8609,0,13,0,0,13,0,0,159,5,0,154,0,0,
1516resq-ms-no-Q-15,Q-15,20-220 B,7398,8772,0,10591,3486,0,20,0,0,20,0,0,220,0,0,140,80,0,
1516resq-ms-no-Q-16,Q-16,93-41 R,8690,8803,0,7802,8781,0,93,5,0,88,0,0,41,0,0,41,0,0,
1516resq-ms-no-Q-17,Q-17,107-40 R,3486,8609,0,9534,10591,0,107,5,0,102,0,0,40,0,0,40,0,0,
1516resq-ms-no-Q-18,Q-18,68-75 B,8772,10690,0,8651,6273,0,68,5,0,63,0,0,75,0,0,75,0,0,
1516resq-ms-no-Q-19,Q-19,83-70 R,7398,6516,0,6205,7802,0,83,0,0,83,0,0,70,5,0,65,0,0,
1516resq-ms-no-SF-1-1,SF-1-1,234-67 R,3486,8803,0,10690,8690,0,234,0,0,154,80,0,67,0,0,67,0,0,
1516resq-ms-no-SF-1-2,SF-1-2,186-67 R,3486,8803,0,10690,8690,0,186,5,0,101,80,0,67,0,0,67,0,0,
1516resq-ms-no-SF-2-1,SF-2-1,201-211 B,8609,8651,0,7398,7802,0,201,0,0,201,0,0,211,5,0,206,0,0,
1516resq-ms-no-SF-2-2,SF-2-2,83-147 B,8609,8651,0,7398,7802,0,83,5,0,78,0,0,147,5,0,142,0,0,
1516resq-ms-no-F-1,F-1,257-219 R,3486,8803,0,7398,7802,0,257,5,0,172,80,0,219,5,0,214,0,0,
1516resq-ms-no-F-2,F-2,287-199 R,3486,8803,0,7398,7802,0,287,0,0,207,80,0,199,5,0,194,0,0,
