TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-msno,3486,Techno Warriors Advanced,1,10,148,220,5,WC,
1516resq-msno,8609,Blue Crew Too,2,10,118,159,5,SC,
1516resq-msno,8803,East Rankin Robotics,3,8,132,93,5,W1,
1516resq-msno,7398,BLUE CREW,4,6,217,180,5,FC,
1516resq-msno,10690,Future Bot Innovators,5,6,196,180,5,SC,
1516resq-msno,8651,Wait For It...,6,6,193,163,5,S1,
1516resq-msno,6273,Technocats,7,6,164,154,5,,
1516resq-msno,6516,ChargerBots,8,4,203,100,5,,
1516resq-msno,10591,Simpson County Future Engineers,9,4,159,220,5,,
1516resq-msno,8690,Twisted Circuits,10,4,159,93,5,S1,
1516resq-msno,7802,Challenge Accepted.,11,4,153,78,5,F1,
1516resq-msno,9534,Ingomar RoboFalcons,12,4,149,75,5,,
1516resq-msno,6205,SCARLET,13,2,137,70,5,,
1516resq-msno,8781,Project Viking,14,0,159,58,5,,
1516resq-msno,8772,RoboWildcats,15,0,123,68,5,,
