TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-mscmp,7398,BLUE CREW,1,10,407,242,5,WC,
1516resq-mscmp,8001,Synergy Squared,2,10,310,147,5,FC,
1516resq-mscmp,6809,Patriots Robot,3,10,250,132,5,SC,
1516resq-mscmp,3486,Techno Warriors Advanced,4,10,238,248,5,F1,
1516resq-mscmp,10191,Trial and Error,5,6,298,312,5,SC,
1516resq-mscmp,6273,Technocats,6,6,245,748,5,F2,
1516resq-mscmp,7802,Challenge Accepted.,7,6,225,748,5,S1,
1516resq-mscmp,6076,Commodores,8,6,219,185,5,,
1516resq-mscmp,6302,T.R.O.N.,9,6,204,108,5,,
1516resq-mscmp,8781,Project Viking,10,6,183,111,5,S2,
1516resq-mscmp,8609,Blue Crew Too,11,4,333,315,5,W1,
1516resq-mscmp,10690,Future Bot Innovators,12,4,291,117,5,,
1516resq-mscmp,10770,Dawgs Gone Wild,13,4,274,204,5,S2,
1516resq-mscmp,8803,East Rankin Robotics,14,4,241,315,5,W2,
1516resq-mscmp,8651,Wait For It...,15,4,140,312,5,S1,
1516resq-mscmp,8031,PatriotBot,16,4,127,148,5,,
1516resq-mscmp,10663,Envisioneers,17,2,363,143,5,,
1516resq-mscmp,9018,Synergy Cubed,18,2,299,179,5,,
1516resq-mscmp,10591,Simpson County Future Engineers,19,2,251,103,5,,
1516resq-mscmp,10128,RAMS2D2,20,2,232,79,5,,
1516resq-mscmp,8341,Vicksburg AIR,21,2,118,126,5,,
1516resq-mscmp,6205,SCARLET,22,0,124,54,5,,
