TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,WP,OPR,OPRm,OPR-,OPRm-,OPRA,OPRmA,OPRB,OPRmB,OPRT,OPRmT,OPRE,OPRmE,OPRP,OPRmP,OPRp,OPRmp,
1516resq-mscmp,7398,BLUE CREW,1,10,407,242,5,WC,1.00,118.7,102.9,171.1,130.3,7.5,6.0,0.0,0.0,121.2,101.9,-9.2,-6.0,-0.9,0.8,-51.5,-28.4,
1516resq-mscmp,8001,Synergy Squared,2,10,310,147,5,FC,1.00,36.6,41.1,63.3,56.7,-1.2,-0.9,0.0,0.0,36.0,35.5,21.7,19.3,-19.9,-12.9,-6.7,-2.8,
1516resq-mscmp,6809,Patriots Robot,3,10,250,132,5,SC,1.00,-16.8,5.6,14.6,27.9,5.6,4.9,0.0,0.0,7.8,17.0,18.3,15.2,-48.6,-31.6,17.1,9.2,
1516resq-mscmp,3486,Techno Warriors Advanced,4,10,238,248,5,F1,1.00,138.0,122.4,115.1,109.8,-1.2,-0.6,0.0,0.0,91.8,85.4,33.7,29.9,13.6,7.5,9.2,4.9,
1516resq-mscmp,10191,Trial and Error,5,6,298,312,5,SC,0.60,102.4,89.3,155.2,123.9,-0.4,-0.4,0.0,0.0,79.6,70.6,22.7,18.3,0.5,0.6,-53.3,-35.4,
1516resq-mscmp,6273,Technocats,6,6,245,748,5,F2,0.60,186.6,156.5,9.0,17.5,-0.7,-0.4,0.0,0.0,29.3,29.7,4.0,3.0,154.0,124.0,23.6,14.8,
1516resq-mscmp,7802,Challenge Accepted.,7,6,225,748,5,S1,0.60,155.8,136.3,34.1,31.0,-0.8,-0.5,0.0,0.0,43.6,39.1,-17.3,-11.3,130.3,108.7,-8.6,-3.7,
1516resq-mscmp,6076,Commodores,8,6,219,185,5,,0.60,-7.7,14.3,21.1,29.7,0.5,0.4,0.0,0.0,23.5,28.7,6.5,7.2,-38.2,-22.1,9.3,6.6,
1516resq-mscmp,6302,T.R.O.N.,9,6,204,108,5,,0.60,58.8,44.6,74.3,50.3,1.3,1.0,0.0,0.0,39.2,32.5,-2.8,-1.8,21.1,12.8,-36.7,-18.7,
1516resq-mscmp,8781,Project Viking,10,6,183,111,5,S2,0.60,61.3,46.2,37.5,29.8,0.1,0.1,0.0,0.0,40.9,35.1,-6.4,-4.5,26.7,15.1,-2.9,1.1,
1516resq-mscmp,8609,Blue Crew Too,11,4,333,315,5,W1,0.40,137.7,118.6,130.6,107.1,1.9,1.5,0.0,0.0,93.2,80.0,29.3,25.5,13.3,11.4,-6.1,-0.1,
1516resq-mscmp,10690,Future Bot Innovators,12,4,291,117,5,,0.40,12.5,20.1,42.5,33.5,1.5,1.2,0.0,0.0,35.7,32.2,-9.7,-5.8,-15.0,-7.7,-14.9,-5.9,
1516resq-mscmp,10770,Dawgs Gone Wild,13,4,274,204,5,S2,0.40,0.7,14.7,4.4,17.4,2.1,1.6,0.0,0.0,-2.1,8.2,23.1,19.8,-22.4,-15.2,18.7,12.2,
1516resq-mscmp,8803,East Rankin Robotics,14,4,241,315,5,W2,0.40,46.9,47.5,71.4,61.4,3.2,2.5,0.0,0.0,39.3,39.0,19.1,15.5,-14.7,-9.7,-9.8,-4.4,
1516resq-mscmp,8651,Wait For It...,15,4,140,312,5,S1,0.40,81.8,70.1,111.3,86.5,1.3,0.9,0.0,0.0,61.5,52.6,15.9,13.9,3.1,2.4,-32.6,-19.0,
1516resq-mscmp,8031,PatriotBot,16,4,127,148,5,,0.40,20.5,24.9,-146.4,-104.1,1.1,1.3,0.0,0.0,4.1,13.8,0.4,0.2,14.9,9.4,152.1,119.4,
1516resq-mscmp,10663,Envisioneers,17,2,363,143,5,,0.20,2.4,15.9,-4.0,10.8,-0.8,-0.6,0.0,0.0,20.8,26.4,-12.6,-8.6,-5.1,-1.5,11.5,6.5,
1516resq-mscmp,9018,Synergy Cubed,18,2,299,179,5,,0.20,33.3,36.2,-22.8,2.9,-1.8,-1.0,0.0,0.0,23.6,28.7,-1.5,-0.5,13.0,8.8,43.1,24.3,
1516resq-mscmp,10591,Simpson County Future Engineers,19,2,251,103,5,,0.20,0.7,12.4,-46.9,-15.1,-1.3,-0.7,0.0,0.0,-4.6,8.5,-5.1,-3.6,11.7,8.0,35.9,19.3,
1516resq-mscmp,10128,RAMS2D2,20,2,232,79,5,,0.20,-12.7,4.1,-4.4,8.4,0.4,0.4,0.0,0.0,0.5,10.4,-1.8,-1.3,-11.8,-5.6,3.5,1.0,
1516resq-mscmp,8341,Vicksburg AIR,21,2,118,126,5,,0.20,-2.1,10.4,-152.2,-108.9,-1.0,-0.7,0.0,0.0,6.7,14.4,-7.6,-4.6,-0.2,1.0,150.3,118.1,
1516resq-mscmp,6205,SCARLET,22,0,124,54,5,,0.00,-23.0,-11.1,96.7,60.9,1.8,1.1,0.0,0.0,12.0,10.0,2.0,1.7,-38.7,-24.0,-81.0,-48.2,
