TournamentCode,TeamNum,TeamName,R,QP,RP,High,MP,Elim,
1516resq-msfl,8651,Wait For It...,1,8,160,102,5,WC,
1516resq-msfl,10591,Simpson County Future Engineers,2,6,148,102,5,SC,
1516resq-msfl,10191,Trial and Error,3,6,148,91,5,W1,
1516resq-msfl,8341,Vicksburg AIR,4,6,138,65,5,FC,
1516resq-msfl,6273,Technocats,5,6,134,111,5,SC,
1516resq-msfl,6809,Patriots Robot,6,6,134,111,5,S1,
1516resq-msfl,10663,Envisioneers,7,6,96,55,5,S1,
1516resq-msfl,7802,Challenge Accepted.,8,6,75,39,5,,
1516resq-msfl,6479,Stingbots,9,4,112,91,5,,
1516resq-msfl,9298,Bionic Cobras,10,4,111,89,5,,
1516resq-msfl,8803,East Rankin Robotics,11,4,85,51,5,F1,
1516resq-msfl,6704,Bot Shop,12,4,69,51,5,,
1516resq-msfl,8781,Project Viking,13,2,140,89,5,,
1516resq-msfl,8031,PatriotBot,14,2,116,31,5,,
